0.0, 1.0, 0, 0
0.2, 0.9984792542254863, 0, 0
0.4, 1.0035967833965436, 0, 0
0.8, 1.0047237754217642, 0, 0
1.0, 1.0049710198761506, 0, 0
1.2, 1.0003947782479563, 0, 0
1.4, 0.9988041755551499, 0, 0
1.6, 0.9956547239485697, 0, 0
1.8, 0.9923875175207597, 0, 0
2.0, 0.9811759691168819, 0, 0
2.2, 0.9701212403185171, 0, 0
2.4, 0.9438965677973581, 0, 0
2.6, 0.9342307028657115, 0, 0
2.8, 0.9228559361670988, 0, 0
3.0, 0.9214072069352143, 0, 0
3.2, 0.9184893515913783, 0, 0
3.4, 0.9154935934808196, 0, 0
3.6, 0.9006017107819784, 0, 0
3.8, 0.9034966422284773, 0, 0
4.0, 0.8976464904579478, 0, 0
4.2, 0.892223875661488, 0, 0
4.4, 0.8895556345514224, 0, 0
4.6, 0.8851970416533943, 0, 0
4.8, 0.8774823143740846, 0, 0
5.0, 0.8570886736607619, 0, 0
5.2, 0.8342322721001157, 0, 0
5.4, 0.8135276806262197, 0, 0
5.6, 0.7960190029922973, 0, 0
5.8, 0.788065880119599, 0, 0
6.0, 0.7523697951687548, 0, 0
6.2, 0.7180355258131146, 0, 0
6.4, 0.7036068578747149, 0.8030221148291482, 0
6.6, 0.6943594523905336, 0.8426859682642158, 0.9369648111180479
6.8, 0.7118850932564624, 0.8307007121541711, 0.9559659771580055
7.0, 0.6976519252861808, 0.8458086183080821, 0.8986145290885205
7.2, 0.6745985519604185, 0.7456867363963091, 0.854314001726347
7.4, 0.6643128179757942, 0.8227862414515942, 0
7.6, 0.6418740879898527, 0.8239083749613202, 0.9685969712807851
7.8, 0.6640985310735583, 0.7244055592789141, 0.8804625083077524
8.0, 0.6405538213186595, 0.6046704840127192, 0
8.2, 0.6207273137777903, 0.7525893186303404, 0
8.4, 0.6024868005728264, 0.7434742291832593, 0
8.6, 0.6595749831030804, 0.7490112889685532, 0
8.8, 0.6437829872921579, 0, 0
9.0, 0.65661136119845, 0.4854986859039439, 0
9.2, 0.7400431685656716, 0.8776636502163405, 0
9.4, 0.6448561384653207, 0.8901049884541862, 0.9391787041452895
9.6, 0.7274563701464071, 0, 0
9.8, 0.6980110085572572, 0.8114796443930989, 0
10.0, 0.6353962328771664, 0, 0
10.2, 0.6364084863082992, 0, 0
10.4, 0.5925197492879645, 0.7864812432128371, 0
10.6, 0.49023830930116225, 0, 0
10.8, 0.5678755289379216, 0, 0
11.0, 0.5213127781682685, 0.7264044274080376, 0
11.2, 0.5099762989932615, 0, 0
11.4, 0.4924025677450731, 0, 0
11.6, 0.504666257888644, 0, 0
11.8, 0.499364808701136, 0, 0
12.0, 0.583995154734334, 0.9195707072704289, 0
12.2, 0.6301355438346795, 0.8624475391231432, 0.983422909997586
12.4, 0.5849294775131163, 0.7321703629761933, 0
12.6, 0.6187731944321703, 0, 0
12.8, 0.5817141536354742, 0.7999714778316027, 0
13.0, 0.643826824453275, 0.8077740807526901, 0
13.2, 0.6087408773078479, 0, 0
13.4, 0.5646311379348307, 0.7472966080949922, 0
13.6, 0.578458711129713, 0, 0
13.8, 0.4913781406104346, 0, 0
14.0, 0.48041652256537754, 0, 0
14.2, 0.45893164492419897, 0, 0
14.4, 0.5123066323069759, 0.6863106261907942, 0
14.6, 0.4398607459672371, 0.9076124239057985, 0
14.8, 0.478366345485303, 0.721294568387411, 0
15.0, 0.48248359824019676, 0, 0
15.2, 0.4635694151868985, 0.9466134376247032, 0
15.4, 0.5123122157803318, 0, 0
15.6, 0.569853836718739, 0.7973067829543032, 0
15.8, 0.5202852160119305, 0.7544910339028092, 0
16.0, 0.6333047497094766, 0.824187461978656, 0
16.2, 0.5332173842379389, 0, 0
16.4, 0.5154809168329333, 0, 0
16.6, 0.5459507274896278, 0, 0
16.8, 0.49273836921158687, 0, 0
17.0, 0.43880172600115247, 0, 0
17.2, 0.4207647657659958, 0, 0
17.4, 0.41795208092695674, 0, 0
17.6, 0.4296359528458112, 0.7972978649260704, 0
17.8, 0.454268885173334, 0, 0
18.0, 0.4642270221438189, 0, 0
18.2, 0.42048159186533834, 0, 0
18.4, 0.49971789123191634, 0.9434957078669315, 0
18.6, 0.5141019950998652, 0.8651931259982353, 0
18.8, 0.5494689392144678, 0, 0
19.0, 0.5928110741381651, 0, 0
19.2, 0.5821400638514098, 0.9525455089615101, 0
19.4, 0.5418460001322393, 0, 0
19.6, 0.4799281841834855, 0, 0
19.8, 0.4397653014929743, 0, 0
